latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-35.80348,-72.35393,321.87,3.02,1.65,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.84,84.77,N
-35.8054,-72.38593,325.32,3.03,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.67,102.64,N
-35.78849,-72.35478,402.89,3.02,1.65,2023-02-03,0245,Terra,MODIS,100,6.1NRT,305.39,1335.31,N
-35.79033,-72.38592,395.17,3.03,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,302.02,1117.5,N
-35.77354,-72.35622,407.3,3.02,1.65,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.73,1481.51,N
-35.77535,-72.38749,396.27,3.03,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.83,1152.54,N
-35.77731,-72.42139,307.95,3.05,1.66,2023-02-03,0245,Terra,MODIS,56,6.1NRT,294.21,34.41,N
-35.7895,-72.36134,395.56,3.02,1.65,2023-02-03,0245,Terra,MODIS,100,6.1NRT,307.83,1123.5,N
-35.79148,-72.39201,357.95,3.03,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.72,393.44,N
-35.77454,-72.3627,431.41,3.02,1.65,2023-02-03,0245,Terra,MODIS,100,6.1NRT,304.65,2476.99,N
-35.7765,-72.39358,380.33,3.03,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.31,765.63,N
-36.19701,-72.19703,332.31,2.97,1.64,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.11,143.33,N
-38.45316,-73.00291,335.7,3.51,1.76,2023-02-03,0245,Terra,MODIS,100,6.1NRT,291.81,232.98,N
-38.45465,-73.03877,334.31,3.53,1.77,2023-02-03,0245,Terra,MODIS,100,6.1NRT,290.67,222.42,N
-38.44448,-73.0097,355.02,3.51,1.76,2023-02-03,0245,Terra,MODIS,100,6.1NRT,293.01,461.66,N
-38.44614,-73.04555,327.79,3.53,1.77,2023-02-03,0245,Terra,MODIS,100,6.1NRT,289.85,168.66,N
-38.27267,-72.94821,307.53,3.47,1.75,2023-02-03,0245,Terra,MODIS,46,6.1NRT,289.43,48.89,N
-38.27946,-72.95223,306.93,3.47,1.75,2023-02-03,0245,Terra,MODIS,70,6.1NRT,289.92,51.09,N
-38.26366,-72.9557,300.8,3.47,1.75,2023-02-03,0245,Terra,MODIS,23,6.1NRT,288.96,27.31,N
-37.90779,-72.13255,308.25,3.06,1.66,2023-02-03,0245,Terra,MODIS,74,6.1NRT,290.7,42.8,N
-37.90966,-72.16793,311.78,3.08,1.67,2023-02-03,0245,Terra,MODIS,83,6.1NRT,290.84,57.02,N
-37.90952,-72.13949,314.07,3.06,1.66,2023-02-03,0245,Terra,MODIS,88,6.1NRT,291.08,64.12,N
-37.91162,-72.17519,304.86,3.08,1.67,2023-02-03,0245,Terra,MODIS,62,6.1NRT,290.68,32.44,N
-37.83223,-72.4004,308.49,3.18,1.69,2023-02-03,0245,Terra,MODIS,75,6.1NRT,290.02,49.78,N
-37.83335,-72.36845,300.54,3.16,1.68,2023-02-03,0245,Terra,MODIS,29,6.1NRT,290.13,24.02,N
-37.83546,-72.4054,303.36,3.18,1.69,2023-02-03,0245,Terra,MODIS,55,6.1NRT,289.87,32.19,N
-37.42343,-72.83638,314.25,3.35,1.73,2023-02-03,0245,Terra,MODIS,89,6.1NRT,295.31,65.42,N
-37.42529,-72.87405,305.18,3.37,1.73,2023-02-03,0245,Terra,MODIS,60,6.1NRT,295.06,29.4,N
-37.40776,-72.83787,340.69,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.16,248.09,N
-37.4095,-72.87366,336.88,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.54,215.86,N
-37.39206,-72.83865,365.58,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,301.13,580.41,N
-37.39383,-72.87575,362.01,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.37,524.85,N
-37.37639,-72.84004,370.77,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.94,678.37,N
-37.37814,-72.8775,360.39,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.18,500.36,N
-37.42893,-72.84257,315.25,3.35,1.73,2023-02-03,0245,Terra,MODIS,91,6.1NRT,295.24,68.25,N
-37.41327,-72.84408,333.47,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.66,182.16,N
-37.41523,-72.8801,321.03,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.26,96.93,N
-37.39754,-72.84458,357.32,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.63,450.33,N
-37.39951,-72.88134,336.61,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.86,211.25,N
-37.38188,-72.84605,384.78,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,304.22,998.77,N
-37.38384,-72.88333,356.24,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.43,436.85,N
-37.36621,-72.84747,355.44,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.24,421.26,N
-37.36814,-72.88483,334.23,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.3,189.39,N
-37.35054,-72.84879,366.3,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.76,592.5,N
-37.35245,-72.8866,338.22,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.1,221.73,N
-37.33291,-72.81112,338.52,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.34,224.09,N
-37.3348,-72.84886,386.92,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,304.31,1049.95,N
-37.33668,-72.8868,339.94,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.85,236.43,N
-37.3173,-72.81291,316.7,3.34,1.72,2023-02-03,0245,Terra,MODIS,94,6.1NRT,295.65,71.5,N
-37.31911,-72.85,399.88,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,306.65,1446.18,N
-37.32093,-72.88729,353.4,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.16,387.91,N
-37.30166,-72.81435,305.67,3.34,1.72,2023-02-03,0245,Terra,MODIS,46,6.1NRT,295.44,28.33,N
-37.30348,-72.85224,425.18,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,309.09,2535.59,N
-37.30524,-72.88909,353.86,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.06,388.19,N
-37.28779,-72.85325,398.5,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.92,1398.08,N
-37.28956,-72.89107,333.13,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.22,168.55,N
-37.3381,-72.81535,339,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.73,230.18,N
-37.34026,-72.85379,356,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.63,430.43,N
-37.34239,-72.89203,313.05,3.37,1.73,2023-02-03,0245,Terra,MODIS,86,6.1NRT,294.09,55.66,N
-37.3225,-72.81715,340.01,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.04,241.36,N
-37.32455,-72.85452,413.61,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,308.58,1987.2,N
-37.32658,-72.89158,344.7,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.1,286.5,N
-37.3069,-72.81905,322.84,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.58,107.33,N
-37.3089,-72.8562,400.16,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,306.76,1461,N
-37.31088,-72.89299,324.69,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.3,115.03,N
-37.29121,-72.8195,315.49,3.34,1.72,2023-02-03,0245,Terra,MODIS,91,6.1NRT,295.78,67.96,N
-37.29324,-72.85775,418.92,3.35,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,305.48,2227.91,N
-37.2952,-72.89483,324.19,3.37,1.73,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.9,114.51,N
-37.29905,-72.96859,306.02,3.41,1.74,2023-02-03,0245,Terra,MODIS,38,6.1NRT,292.48,33.63,N
-37.27755,-72.8587,315.96,3.35,1.73,2023-02-03,0245,Terra,MODIS,92,6.1NRT,295.89,72.08,N
-37.25919,-73.30352,308.34,3.57,1.77,2023-02-03,0245,Terra,MODIS,74,6.1NRT,289.82,60.59,N
-37.10553,-71.91527,301.01,2.91,1.63,2023-02-03,0245,Terra,MODIS,36,6.1NRT,290.33,22.64,N
-37.18993,-73.55718,325.98,3.71,1.8,2023-02-03,0245,Terra,MODIS,100,6.1NRT,289.39,174.38,N
-37.19163,-73.59579,328.63,3.73,1.81,2023-02-03,0245,Terra,MODIS,98,6.1NRT,289.65,0,N
-37.18311,-73.5621,339.07,3.71,1.8,2023-02-03,0245,Terra,MODIS,100,6.1NRT,290.79,296.32,N
-37.00383,-72.52159,311.32,3.18,1.69,2023-02-03,0245,Terra,MODIS,61,6.1NRT,294.34,46.9,N
-37.00707,-72.52808,306,3.18,1.69,2023-02-03,0245,Terra,MODIS,7,6.1NRT,294.09,28.11,N
-36.99175,-72.52928,309.36,3.18,1.69,2023-02-03,0245,Terra,MODIS,30,6.1NRT,293.85,38.53,N
-36.97644,-72.53053,328.28,3.18,1.69,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.1,133.15,N
-36.95919,-72.49593,306.16,3.16,1.68,2023-02-03,0245,Terra,MODIS,15,6.1NRT,293.89,28.96,N
-36.96112,-72.53172,334.06,3.18,1.69,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.46,176.43,N
-36.9623,-72.50095,319.88,3.16,1.68,2023-02-03,0245,Terra,MODIS,99,6.1NRT,295.03,87.34,N
-36.96443,-72.53667,333.39,3.18,1.69,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.18,171.92,N
-36.79733,-72.81342,308.37,3.3,1.72,2023-02-03,0245,Terra,MODIS,74,6.1NRT,294.46,39.96,N
-36.79926,-72.85057,316.55,3.32,1.72,2023-02-03,0245,Terra,MODIS,93,6.1NRT,294.91,75.38,N
-36.78175,-72.81429,307.82,3.3,1.72,2023-02-03,0245,Terra,MODIS,70,6.1NRT,294.36,36.96,N
-36.78363,-72.8514,365.32,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.01,569.23,N
-36.78551,-72.88871,337.38,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.22,215.85,N
-36.76616,-72.81512,313.62,3.3,1.72,2023-02-03,0245,Terra,MODIS,49,6.1NRT,295.07,55.9,N
-36.76797,-72.85148,345.93,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.41,293.41,N
-36.76983,-72.88901,331.78,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.01,164.25,N
-36.75056,-72.81564,373.22,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.06,710.62,N
-36.75231,-72.85139,367.31,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,301.7,599.75,N
-36.75417,-72.8896,335.05,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.82,190.99,N
-36.80435,-72.85596,305.31,3.32,1.72,2023-02-03,0245,Terra,MODIS,43,6.1NRT,294.1,27.49,N
-36.78659,-72.81937,315.83,3.3,1.72,2023-02-03,0245,Terra,MODIS,86,6.1NRT,294.93,65.67,N
-36.78871,-72.85661,348.33,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.99,322.17,N
-36.7908,-72.89362,313.62,3.34,1.72,2023-02-03,0245,Terra,MODIS,70,6.1NRT,294.23,56.66,N
-36.77101,-72.82024,313.67,3.3,1.72,2023-02-03,0245,Terra,MODIS,88,6.1NRT,295.17,57.16,N
-36.77304,-72.85666,361.02,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.09,495.79,N
-36.77513,-72.89426,327.46,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.43,135.41,N
-36.75538,-72.82041,370.17,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.32,652.89,N
-36.75738,-72.85676,358.71,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.47,461.63,N
-36.75945,-72.89468,325.96,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.43,127.5,N
-36.71986,-72.4624,305.76,3.13,1.68,2023-02-03,0245,Terra,MODIS,26,6.1NRT,294.16,26.52,N
-36.72176,-72.4959,322.02,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.41,95.54,N
-36.7398,-72.82114,346.42,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.01,301.43,N
-36.74175,-72.85739,371.98,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,303.69,688.31,N
-36.74378,-72.89533,339.07,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.96,230.46,N
-36.70638,-72.49469,319.29,3.14,1.68,2023-02-03,0245,Terra,MODIS,98,6.1NRT,294.54,79.03,N
-36.72422,-72.8222,357.46,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.39,439.28,N
-36.72617,-72.85904,391.05,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,306.62,1144.62,N
-36.72815,-72.8966,359.46,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.34,473.45,N
-36.668,-72.08717,313.32,2.96,1.64,2023-02-03,0245,Terra,MODIS,87,6.1NRT,294.01,54.29,N
-36.69115,-72.4962,323.87,3.14,1.68,2023-02-03,0245,Terra,MODIS,73,6.1NRT,295.71,97.03,N
-36.69305,-72.53093,336.06,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.26,179.94,N
-36.70863,-72.82273,336.92,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.34,204.22,N
-36.71058,-72.86029,385.35,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,305.16,983.98,N
-36.71252,-72.89792,356.1,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.63,419.62,N
-36.67599,-72.49901,321.41,3.14,1.68,2023-02-03,0245,Terra,MODIS,58,6.1NRT,296.17,80.67,N
-36.67792,-72.53482,348.9,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.73,298.8,N
-36.69308,-72.82413,359.95,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.28,472.11,N
-36.69498,-72.86156,391.84,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,307.07,1158.71,N
-36.6969,-72.89921,347.17,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.23,303.01,N
-36.65903,-72.46776,390.09,3.13,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.89,1030.05,N
-36.66084,-72.50183,357.65,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.44,402.79,N
-36.66262,-72.53566,396.5,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,302.25,1220.4,N
-36.67753,-72.82563,372.7,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.38,693.84,N
-36.67938,-72.86253,446.06,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,317.57,3744.22,N
-36.68125,-72.90018,409.6,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,304.77,1787.53,N
-36.64383,-72.46918,309.37,3.13,1.68,2023-02-03,0245,Terra,MODIS,74,6.1NRT,295.28,35.83,N
-36.64562,-72.50365,342.98,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.66,238.33,N
-36.64745,-72.53884,388.31,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,301.49,992.82,N
-36.66199,-72.82734,312.85,3.3,1.72,2023-02-03,0245,Terra,MODIS,39,6.1NRT,295.22,46.37,N
-36.66378,-72.86382,499.97,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,324.82,9130.61,N
-36.66565,-72.90205,455.5,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,312.43,4485.8,N
-36.66822,-72.09389,310.89,2.96,1.64,2023-02-03,0245,Terra,MODIS,81,6.1NRT,293.85,45.39,N
-36.69372,-72.50185,324.74,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.79,103.74,N
-36.69587,-72.53735,322.91,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.38,94.27,N
-36.71321,-72.82922,356.96,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.96,428.56,N
-36.7154,-72.86681,380.26,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,305.71,860.72,N
-36.71757,-72.90433,333.17,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.08,171.23,N
-36.67662,-72.47193,306.53,3.13,1.68,2023-02-03,0245,Terra,MODIS,28,6.1NRT,294.88,26.47,N
-36.67862,-72.50529,338.44,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.97,203.42,N
-36.68076,-72.54115,334.6,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.65,173.42,N
-36.69765,-72.83035,356.36,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.01,418.48,N
-36.69979,-72.8679,391.33,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,306.29,1148.62,N
-36.70193,-72.90564,339.03,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.91,217.37,N
-36.66147,-72.47406,377.63,3.13,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.24,742.88,N
-36.66346,-72.50784,349.3,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.69,306.94,N
-36.66545,-72.54189,369.88,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.36,604.22,N
-36.68211,-72.83194,392.17,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,302.68,1168.33,N
-36.68419,-72.86901,418.8,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,312.11,2174.69,N
-36.68629,-72.90662,368.71,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.53,620.9,N
-36.64627,-72.47547,352.93,3.13,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.41,345.82,N
-36.64828,-72.51016,366.63,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.39,540.42,N
-36.65026,-72.54443,387.34,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.73,973.01,N
-36.66656,-72.83343,369,3.3,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.24,620.27,N
-36.66858,-72.86996,499.97,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,332.51,9135.96,N
-36.67069,-72.90852,409.48,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,304.22,1787.73,N
-36.62098,-72.30289,309.91,3.05,1.66,2023-02-03,0245,Terra,MODIS,31,6.1NRT,294.16,36.81,N
-36.63306,-72.5118,360.08,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,298.98,443.85,N
-36.63507,-72.54733,357.1,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.52,406.52,N
-36.65299,-72.87139,452.1,3.32,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,308.02,4192.12,N
-36.65505,-72.90957,406.41,3.34,1.72,2023-02-03,0245,Terra,MODIS,100,6.1NRT,300.39,1667.54,N
-36.60593,-72.30412,334.93,3.05,1.66,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.57,168.71,N
-36.61784,-72.5136,308.38,3.14,1.68,2023-02-03,0245,Terra,MODIS,74,6.1NRT,294.92,34.38,N
-36.63941,-72.91075,310.41,3.34,1.72,2023-02-03,0245,Terra,MODIS,28,6.1NRT,294.02,41.11,N
-36.57208,-72.51685,350.29,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.67,325.15,N
-36.57397,-72.55261,337.38,3.16,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.57,200.64,N
-36.56594,-72.69536,319.42,3.23,1.7,2023-02-03,0245,Terra,MODIS,99,6.1NRT,294.89,83.65,N
-36.59261,-72.31062,310.43,3.05,1.66,2023-02-03,0245,Terra,MODIS,58,6.1NRT,294.06,40.98,N
-36.57504,-72.52179,358.13,3.14,1.68,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.76,424.62,N
-36.56995,-72.70015,313.88,3.23,1.7,2023-02-03,0245,Terra,MODIS,88,6.1NRT,294.16,61.39,N
-36.55251,-72.66507,311.56,3.21,1.7,2023-02-03,0245,Terra,MODIS,83,6.1NRT,295.79,48.21,N
-36.55453,-72.7014,335.98,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,296.53,194.73,N
-36.53717,-72.66713,313.94,3.21,1.7,2023-02-03,0245,Terra,MODIS,88,6.1NRT,296.51,57.62,N
-36.53915,-72.70316,313.59,3.23,1.7,2023-02-03,0245,Terra,MODIS,87,6.1NRT,295.08,56.99,N
-36.52184,-72.66914,354.19,3.21,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.25,382.69,N
-36.52377,-72.70509,372.19,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.43,672.31,N
-36.5084,-72.70721,313.75,3.23,1.7,2023-02-03,0245,Terra,MODIS,88,6.1NRT,294.93,60.56,N
-36.49299,-72.70869,337.42,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.29,208.13,N
-36.52542,-72.67559,354.06,3.21,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,299.89,382.97,N
-36.52757,-72.71145,346.99,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,297.03,301.84,N
-36.51221,-72.71362,330.09,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,295.14,151.45,N
-36.49679,-72.7149,325.8,3.23,1.7,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.76,122.72,N
-36.29446,-72.6242,325.81,3.18,1.69,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.86,122.18,N
-36.29559,-72.59526,305.91,3.16,1.68,2023-02-03,0245,Terra,MODIS,63,6.1NRT,293.98,29.23,N
-36.29762,-72.62997,320,3.18,1.69,2023-02-03,0245,Terra,MODIS,99,6.1NRT,294.36,89.03,N
-36.28028,-72.5959,316.77,3.16,1.68,2023-02-03,0245,Terra,MODIS,72,6.1NRT,294.51,67.93,N
-36.28231,-72.63131,326.97,3.18,1.69,2023-02-03,0245,Terra,MODIS,100,6.1NRT,294.83,124.38,N
-36.24112,-72.18653,319.97,2.97,1.64,2023-02-03,0245,Terra,MODIS,99,6.1NRT,295.37,79.25,N
-36.24313,-72.22028,307.63,2.99,1.64,2023-02-03,0245,Terra,MODIS,72,6.1NRT,294.71,31.17,N
-38.43532,-72.98135,307.02,4.31,1.92,2023-02-03,0423,Terra,MODIS,51,6.1NRT,290.12,70.82,N
-38.44993,-73.03527,323.88,4.28,1.91,2023-02-03,0423,Terra,MODIS,100,6.1NRT,289.54,188.59,N
-38.43429,-72.98659,310.85,4.31,1.92,2023-02-03,0423,Terra,MODIS,73,6.1NRT,290.35,93.18,N
-38.44867,-73.04089,320.08,4.28,1.91,2023-02-03,0423,Terra,MODIS,100,6.1NRT,289.18,157.06,N
-37.40723,-72.83461,308.26,4.71,1.99,2023-02-03,0423,Terra,MODIS,60,6.1NRT,294.77,67.26,N
-37.3904,-72.84312,313.99,4.71,1.99,2023-02-03,0423,Terra,MODIS,56,6.1NRT,295.4,100.08,N
-37.37318,-72.85023,315.04,4.71,1.99,2023-02-03,0423,Terra,MODIS,37,6.1NRT,294.98,105.7,N
-37.35601,-72.85749,334.97,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,295.51,323.44,N
-37.37036,-72.90984,307.22,4.68,1.98,2023-02-03,0423,Terra,MODIS,25,6.1NRT,291.48,59.22,N
-37.40979,-72.84111,307.12,4.71,1.99,2023-02-03,0423,Terra,MODIS,52,6.1NRT,294.81,60.62,N
-37.39293,-72.84954,316.13,4.71,1.99,2023-02-03,0423,Terra,MODIS,90,6.1NRT,295.44,120.19,N
-37.37562,-72.85627,316.76,4.71,1.99,2023-02-03,0423,Terra,MODIS,92,6.1NRT,294.93,126.04,N
-37.35851,-72.86375,335.38,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,295.46,334.5,N
-37.32773,-72.82057,317.5,4.75,1.99,2023-02-03,0423,Terra,MODIS,94,6.1NRT,295.07,133.55,N
-37.34154,-72.87179,331.78,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,294.78,282.28,N
-37.31034,-72.82723,333.98,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,296.25,311.38,N
-37.32478,-72.88055,334.23,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,295.42,314.12,N
-37.29305,-72.83427,354.97,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,297.56,689.06,N
-37.30759,-72.8877,338.33,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,295.2,376,N
-37.2761,-72.84254,343.51,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,296.26,461.05,N
-37.29026,-72.89436,322.37,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,293.65,178.67,N
-37.25892,-72.84998,387.15,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,300.07,1740.36,N
-37.27316,-72.90187,354.16,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,295.07,661.27,N
-37.33,-72.82412,316.25,4.75,1.99,2023-02-03,0423,Terra,MODIS,90,6.1NRT,295.19,128.43,N
-37.34352,-72.8754,323.13,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,294.28,189.45,N
-37.31265,-72.83092,337,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,296.46,366.5,N
-37.32687,-72.88463,327.94,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,294.83,244.29,N
-37.29537,-72.838,354.59,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,297.77,687.44,N
-37.30963,-72.89159,332.44,4.71,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,294.51,296.79,N
-37.27842,-72.84628,343.7,4.75,1.99,2023-02-03,0423,Terra,MODIS,100,6.1NRT,296.49,470.07,N
-37.29228,-72.89817,319.2,4.71,1.99,2023-02-03,0423,Terra,MODIS,98,6.1NRT,293.23,153.54,N
